"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lao PDR","LAO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","588.199338446357","600.998940895261","612.695660529714","586.744190891949","558.464196984828","619.528050980501","642.494625036619","651.620952736345","669.338928095215","690.561784208978","728.627287125353","762.055561342869","797.620021048771","835.703063608306","852.935546065715","899.391195060867","935.751330989013","973.859754942257","1015.79011311859","1061.30642648139","1111.72454284236","1172.21734644331","1252.69390329386","1325.44164437229","1405.12350490718","1485.47656215707","1586.20292955064","1687.14736914443","1795.13763052428","1910.53105129676","2025.47216005196","2140.04432280044","2255.31187887644","2373.59737898011","2483.1615746774","2579.25366112481","2554.42546325236","2582.16990404494",
"Lebanon","LBN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5062.30929846037","2868.6845242713","3530.65039068706","5062.15517538322","5598.375084291","5876.33443552055","6059.14393973469","6221.35278479406","6765.71007994853","6747.82554979659","6928.7267964591","6792.5458512476","6713.49483623703","6712.35906386996","6624.74616753559","6517.24803422723","6677.16385249502","6667.69879620518","6684.24141582004","7294.95782793859","7960.89193531969","8687.43331538504","9115.05954382684","8754.1066384791","8434.49660138496","8201.38544588157","7937.90149571415","7643.00871833192","7551.8903756938","7502.65449905703","7318.2875443115","6815.90897612173","5072.45575306519","4576.60873094692",
"Liberia","LBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775.963815928538","770.10624408541","780.381491298351","535.863968812504","539.626219004963","553.567558681238","578.137349277606","608.990409728766","626.110554485124","633.610654149846","648.552676748257","679.714646193244","713.06729791504","754.458487625775","740.375959137082","721.581050523128","692.618888928373","692.20304237615","683.251296361547","650.413369116513","616.005385821789","625.492033157252",
"Libya","LBY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10526.4537880811","10746.7777697149","10391.7791117045","10128.6671678436","11264.845019823","11582.7579394824","12760.0620520737","13385.7919579557","14010.497849291","13793.9697471147","13025.2419842286","13539.4928825296","6670.34630855248","12386.0326102332","10101.1986451094","7722.66042179725","7590.44298074577","7392.22377800849","9662.28218597782","10276.804326657","8993.08611044401","6747.63894519799","8753.38698479535",
"St. Lucia","LCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4295.05016999749","4667.00690564275","4771.0294019187","4598.57220668447","4822.9754890001","4860.44019034196","5035.8487863749","5326.76597636808","5679.1394600695","6385.67048292543","6513.51049003826","7280.0173057596","7792.26361704347","8424.49543645878","8336.43042545715","8887.89078691915","8837.2374770391","8874.66034187109","8919.69656990986","9059.11813032607","8872.06988191176","9300.21581974362","9427.52688688505","9326.87130899919","8926.59501524221","8895.83525018725","9209.45594869904","9799.93262602997","9664.93771382851","10141.4431412292","10173.5995910708","10528.4701594204","10099.2300123778","10151.0464851415","10619.4653367503","10531.2884542985","10148.0988861991","10280.1225701464","10093.6180163617","10409.5373151075","10718.8599798181","10975.8265467253","10914.5027119428","8651.34933287437","9183.67085933947",
"Latin America & Caribbean","LCN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3279.01036465376","3387.08825770738","3437.53541762171","3412.03376684002","3560.22995393482","3662.48504752859","3743.79250168192","3806.03096470144","3973.05275089331","4142.11099529169","4304.59572573622","4492.88693115589","4700.69871875962","4958.80844790736","5148.1528322753","5208.89631406702","5368.72662287254","5505.39120208447","5622.78940460911","5902.75966469437","6160.86799413319","6075.87897343019","5927.73817759898","5690.24756251735","5786.96659703932","5851.19410469919","5953.60156277133","6025.31094818669","5946.16340606063","5938.95479785638","5801.57174414038","5867.45560798413","5910.60283600578","6051.08728015921","6268.91384393693","6217.4524478478","6365.03055236975","6595.54028600913","6665.5706561538","6608.10240234152","6744.39079022166","6682.64814616003","6627.21417644273","6707.15264708943","6991.77327719616","7181.82468633519","7453.69953791717","7754.86634048863","7950.86998018916","7703.7427047496","8108.5639942176","8375.56230730175","8495.25035513427","8643.76869697009","8670.77512308793","8629.00960471388","8530.46350301928","8608.64650756762","8668.34022871221","8650.87352345434","8000.22698006044","8466.14911747842",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","652.425064403396","656.157613094541","649.750235276394","646.29840321689","641.720633854141","632.881776039241","639.253189567097","650.863941910807","648.703665586938","646.471815607556","631.68796271311","627.057536687948","615.130135864176","599.252262609269","588.896942248242","606.849450937023","624.441077262007","644.936771378989","654.029302878515","663.267007089347","674.681293719252","692.625000579942","709.214840748358","726.551275904135","753.675213115032","789.702850371295","824.15781917278","863.264859446946","896.904166958788","910.4902630749","944.699256822952","950.497463420887","948.349379635513","978.163901546678","1008.6266105419","1009.42456360179","1025.53560462767","1045.10305208455","1065.67928021148","1091.93872590988","1073.98703045627","1073.89264989631",
"Low income","LIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","709.031647152849","703.046766024949","698.312693538579","672.361494225623","655.921500098735","658.586527854162","679.487855607395","685.496020918889","676.54784397221","646.343345503828","639.34975519381","627.854820884319","620.919225199972","612.374478779962","624.974013157625","642.565094657055","668.496896947196","675.009340461161","673.574566015504","676.914291198554","690.493250890718","700.454192342182","714.446543886747","735.93238493358","761.574136500028","784.24918318579","809.28522220669","829.33812804954","835.294768584054","868.069540625223","850.592068711723","794.845206103734","799.978340352992","813.708857574781","791.710026392794","789.767553534647","792.363828747868","796.023239486281","805.066480555649","784.921735219368","787.389709696575",
"Liechtenstein","LIE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167313.266280449","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","617.455445380156","626.135181219768","627.033384422057","636.368050254795","637.193427353847","653.337579754455","678.883341606239","701.421455412333","738.394109317831","750.167257905355","744.346249871081","726.786687596908","763.412242816031","778.098915849043","810.566027389494","822.192478547516","848.352148794835","880.269880580203","920.477202714685","958.28518549335","997.186095935599","1023.1839418378","1057.20165442956","1095.51390088702","1134.08575919379","1166.70674531841","1170.07551550547","1182.36835574021","1193.39351950062","1253.71933480758","1295.68841423744","1337.36208683627","1414.64649071734","1479.85962156033","1548.5492121862","1596.50920545298","1689.24324526667","1759.68462216904","1825.6545454116","1923.41348190133","1880.25894878331","1939.34621781115","2037.28204664417","2130.13895659153","2244.82128829647","2398.43236044443","2542.59355276765","2674.74632084679","2750.20190581777","2950.39072132162","3176.92034126922","3462.936683705","3552.69855853013","3694.30042629703","3843.78067184442","3972.10258954491","4067.99306501342","4157.28387631742","4228.14918635583","4053.72618291408","4156.96813281847",
"Lower middle income","LMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","615.127726493402","622.411502612076","627.229371656535","651.997574145422","678.841560442046","687.872268711939","689.445957994142","694.897903951696","721.514897432691","769.223956813169","817.444628475274","845.939874762284","871.205259979223","897.576140755521","923.855143556781","929.417202731212","983.362822741655","1001.41057171522","986.78522006036","962.282115834404","949.954457226761","942.73216937518","962.556328694674","975.791534941461","971.055706723104","981.443254858201","979.974688961287","987.236901292523","1009.94492529086","1031.60770536497","1058.18633884685","1063.03878870765","1071.71402367266","1064.80690526338","1069.80930370697","1098.05195860096","1141.5946853811","1160.62031557329","1154.89922454666","1182.31391230103","1212.95929752536","1241.08252283589","1279.03032458607","1335.21682848668","1399.41535096408","1460.5182174469","1529.67897871789","1608.96306583252","1650.85993113831","1700.87156937001","1785.12860278065","1841.75442598211","1895.27067073354","1959.91418825016","2038.30006334721","2109.33450010224","2197.69410125377","2276.1810849701","2352.70827172931","2408.29305925656","2296.94955337628","2393.27922490349",
"Low & middle income","LMY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","887.320237133463","884.165404702986","898.65561201532","918.363131369499","966.242318164686","999.740759606958","1022.38026651653","1030.12507832342","1063.48861912553","1123.13126571165","1187.53933014836","1233.37154762698","1278.12934616151","1336.38120726072","1384.11836137787","1413.79906756613","1469.59050906649","1506.26189624305","1529.82937254523","1566.68161546424","1609.92429131999","1610.84806243412","1622.27032193492","1619.38662651038","1662.04831195388","1700.93156482994","1733.88267814086","1781.25725678368","1817.55821644446","1836.43085853109","1837.82336436479","1831.96312759094","1829.05844029722","1858.63261911044","1888.84254782796","1929.90534773927","2002.94101527991","2074.77818576434","2096.42817540789","2143.59396351472","2235.43960435997","2286.74998954885","2362.09663230748","2469.6914642475","2622.94694220932","2775.9636557285","2963.31950143165","3183.3529932792","3326.64715161397","3388.56271726996","3609.57376437282","3785.00330437099","3934.98081026949","4091.96640029038","4236.90265811635","4366.05109904441","4506.64301309963","4678.23948111265","4846.21917865252","4980.66319885664","4861.61033384499","5139.92335409215",
"Lesotho","LSO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","231.136955014812","231.132960038498","261.588896553378","283.828317731402","301.23127593828","301.531061283032","294.093251942194","319.242418913824","311.149508388013","308.982669259508","308.646458338928","317.128533789116","309.291829545267","381.820194145129","413.344488818914","348.19858216052","376.070333307405","445.03327184373","511.282487891842","510.950905581629","482.989957254264","473.090418436054","481.064954168035","478.000669972069","491.942294992197","492.728010625078","504.068101879353","496.707267041216","527.990702914973","546.666577417514","567.059982832444","593.066800840306","620.175492618374","627.867461477786","651.440100575668","659.668030373519","683.734822234938","696.894474167879","697.170749235689","692.787212420789","715.008511806352","739.407285715847","746.9263337465","785.425430535475","803.655918406602","835.609783199408","873.662616700719","911.628426714867","961.870049213793","948.359491246538","995.581359028767","1037.24848941823","1096.82845605457","1109.03711752498","1119.77166736673","1146.06468787308","1178.01845083433","1132.00926895142","1109.25591724481","1126.84384429921","1033.43213212091","1035.80024707285",
"Late-demographic dividend","LTE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","847.02138066615","809.28276238716","822.764327814786","838.05684044577","881.585263720263","922.246676691711","972.76320646582","966.516313678537","992.965285414047","1069.22285829109","1162.17583187346","1227.76330226904","1291.97420238303","1381.11801349106","1429.2715125313","1474.43272484205","1546.09912672266","1626.73861937065","1709.62300110555","1812.46209762693","1935.74860911751","1920.33168113243","1934.787026836","1938.48206197813","2062.99081301195","2187.55681889851","2279.75218484942","2389.51068357198","2480.09027596637","2552.79266015604","2529.90339832449","2523.71608186473","2514.35691221286","2595.80967609116","2683.58968935148","2804.69360812378","2918.29385091807","3049.947413696","3106.49655689256","3223.11820361035","3421.83734784373","3573.81857448833","3762.72008013127","3993.36607729023","4292.62431426432","4595.79643222895","4991.02688083034","5467.88373966978","5810.50651903085","5988.86218980268","6432.71966362722","6849.76008931846","7200.03825212363","7553.57689372474","7892.25080787438","8208.05187328732","8518.86483743776","8912.66761127148","9343.44063603654","9737.82844925958","9711.45621035495","10386.4742603354",
"Lithuania","LTU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4936.0202154344","5230.26019154918","5706.89526075875","6178.1238213384","6151.08296362442","6423.42067622444","6899.23683441212","7424.39482424481","8275.80344758031","8919.08174949012","9766.48764716509","10659.4002106998","11984.9232941064","12425.3980999207","10699.7894581629","11106.9502145424","12046.7213858694","12678.6926859879","13262.3344620771","13850.0001271199","14263.9645773495","14810.2517786273","15661.9962536775","16443.5852875776","17241.2553476195","17213.8143045269","18072.2883714254",
"Luxembourg","LUX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","25520.1824340318","26257.1661908152","26289.9029024973","26912.9549966405","28706.589612341","28173.2666499077","28280.5166959382","28248.745242907","29355.712798391","32125.4867875047","35513.8009854427","36114.9765484434","38033.7401625331","40742.7918500131","41908.9752721689","38729.5604581864","39515.0353486263","40065.6914169583","41623.6010396531","42500.2548997291","42705.3385418472","42345.0451531547","42788.9485611364","44056.251468465","46733.9235529516","47945.8483699444","52496.6662006102","54218.2753941324","58381.7542558669","63481.5847355331","66027.0758007817","70779.9729147771","71116.9400892209","73116.1946629406","74883.1418537888","74896.0965788046","74916.5067672272","77993.0585335828","82170.2399212578","87695.33957586","92527.7118069642","94243.7073233917","96269.5793851216","97597.9969176553","100292.568479162","101222.045664401","105614.179863952","112417.878458001","110094.792338745","104574.349887682","106544.057241723","105290.249048827","104487.744238704","105338.956059283","105583.937014123","105462.012584423","108351.452158933","107142.127556443","107201.839944816","108570.027704794","104879.256213901","110584.330525678",
"Latvia","LVA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4970.68566762476","5157.09048332658","5669.04417308675","6085.34111147794","6304.16929197948","6726.50490609639","7245.14476345557","7849.28261736191","8593.03114165918","9406.80311731081","10527.9127366212","11896.220843403","13186.2472509517","12893.4363181929","11240.4011993716","10963.6787469282","11451.451370681","12410.3079947414","12796.1677079946","13162.6840536934","13786.4567953114","14242.4328198275","14845.2771981948","15558.2761097779","16056.035161786","15559.5946483588","16406.2260096775",
"Macao SAR, China","MAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","23343.6364423597","24721.9414276015","25729.2481499921","24859.3785920672","25437.0439592146","27886.0294792913","28884.0585905789","29240.6562015381","30560.6062537171","30800.3601896322","34060.1391420803","35063.346948889","35818.0802956564","36258.5824393223","35385.282130143","34585.1632232685","32338.1346840047","30913.7992291232","31973.2587198506","32133.8250725953","34148.2851830286","37183.5701339403","45943.2704801539","48495.2071558794","53770.4739048675","60249.1696496526","60995.3521678089","60461.8572430728","73991.0047919032","87924.0301092153","93801.7602761711","101489.383542313","97247.555352999","74818.948126372","73009.7305420918","79040.387670443","82943.6803206488","79747.457475156","36172.2927851087","42093.3983995364",
"St. Martin (French part)","MAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","727.6240234375","781.127990722656","838.3212890625","887.955505371094","909.5478515625","940.24560546875","943.455810546875","957.143005371094","989.637634277344","1041.34033203125","1127.853515625","1168.28112792969","1165.85388183594","1192.24291992188","1205.77478027344","1156.05908203125","1229.16284179688","1216.5341796875","1264.73583984375","1311.06579589844","1402.47827148438","1369.90808105469","1503.11303710938","1516.98596191406","1539.96752929688","1621.28564453125","1559.23254394531","1521.21667480469","1654.8720703125","1541.39697265625","1707.19714355469","1657.77734375","1754.85400390625","1751.712890625","1763.40075683594","1869.66687011719","1905.07202148438","1994.8154296875","2065.99926757813","2109.06225585938","2242.39697265625","2294.51416015625","2401.60180664063","2472.79321289063","2534.25903320313","2631.4541015625","2673.04565429688","2754.84912109375","2788.72094726563","2875.25805664063","2867.01586914063","2950.21215820313","3004.63232421875","3044.90625","2818.77172851563","2990.80786132813",
"Monaco","MCO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","75168.6790423607","78318.2611367145","80840.9158904963","84743.6128550105","87166.2878999387","85037.5525987806","87675.8817421691","89778.161420834","92329.5649839219","94502.4079358523","94798.4665127405","94228.7217275913","94875.5510394633","94443.938328417","94434.0513319358","94965.127814055","96577.2920449241","98616.9848317212","102883.80307702","106885.985788508","109249.258004653","109628.242553371","110270.472873499","108226.063006808","109566.265724982","110811.90830092","111066.907877495","112582.123233146","115470.000587974","118224.555850674","121655.158857015","123068.660218205","123081.206415361","123143.428655762","124848.436244562","125925.465488821","131881.846358463","149446.595032353","148993.102711697","130794.904977397","132094.011681148","139708.45688863","139442.718139608","150972.220341856","160000.367675744","165989.505113832","170153.537815577","162819.384890552","171223.980529205","181709.343587999","159221.616783797","",
"Moldova","MDA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1502.24737105084","1416.79364103841","1445.46525814146","1351.44569124773","1307.97778754646","1338.26504186343","1423.07801532457","1537.63485362493","1643.74076310606","1769.75146407469","1907.11764444425","2004.22204004488","2069.13773980556","2234.78083591829","2103.34739854669","2254.93579279869","2387.5117376279","2373.74303074537","2589.11473908003","2720.21840915666","2732.46072997894","2885.87803531064","3072.80099532282","3260.53170055043","3435.48198899359","3235.94580488099","3753.89299715565",
"Madagascar","MDG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","814.10778777801","811.033481317688","809.471979413163","782.387643023589","793.313131375072","770.006762481558","766.068836882545","787.798454086394","819.87024872044","828.136468440441","848.714184508688","858.366857940532","824.414851592636","780.795760301602","774.440044667482","762.366541704999","718.301912856503","714.625104875332","675.990122864224","721.610885096657","707.853395256241","620.350540946759","591.244517666823","579.609169096828","573.132503848569","563.477861576727","558.505198093941","549.377999927536","552.293250098286","558.666704913977","559.754857050413","509.341268558821","500.335679719354","495.764247185728","480.723799813046","473.962653124528","469.291915279958","471.526931235667","474.745592286736","481.647082662846","487.660139905495","501.118462759215","425.739290517265","453.493358807362","463.287983306334","471.19491648037","482.334888265079","495.363132797316","513.733067035951","479.559968430628","469.240527793632","463.662747190002","464.743174122224","462.707783867604","465.416275523508","467.235431614314","473.005164988389","478.610657077595","480.915251377409","488.913749575482","442.169630545194","449.678334911346",
"Maldives","MDV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5538.79299170037","5858.03319965171","6237.87892627423","6590.26167618434","6867.37348621838","6981.54797014363","6544.29791320583","6832.02243440744","7553.29147742697","7788.1669463779","6589.12717060847","8109.57411896439","8534.90423319934","9119.29644767056","8222.04445890965","8521.83810538502","8892.91139669617","8732.62917111605","8954.55659239832","9181.71173936521","9033.41027034576","9190.00325538518","9437.90631619328","9822.5396400279","10197.0928399815","6660.83329856059","8673.82537518923",
"Middle East & North Africa","MEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","5417.71891372877","6136.73305688436","6235.74515323949","5803.4040696495","5917.43843992085","5855.99341667466","5762.42318537063","5374.51660258453","5047.91945480766","4861.29336744626","4659.71186505551","4567.53967946774","4402.49366564063","4428.73966901147","4418.24718965432","4824.86236516583","4895.22808758476","5039.54873743178","5029.35165652393","5037.62915890496","5039.93388513899","5187.59848192525","5273.8611322873","5411.74722951334","5416.23470264944","5673.71257707749","5650.44738484322","5627.87326372422","5800.2374026388","6137.07793080294","6317.1407831352","6548.66582762325","6745.5945903293","6906.35230400849","6805.26610807947","6998.9993478614","7102.35718650354","7259.39700373902","7276.36864845429","7338.34745221177","7375.4647556023","7533.97492068997","7534.99335654157","7556.05187651938","7540.4349751275","7120.47595740396","7303.82774463092",
"Mexico","MEX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3741.92977410561","3808.61384907818","3864.3539197837","4049.96780502313","4393.46222117083","4561.1360417732","4690.79338533453","4813.53556158258","5106.63459317368","5121.19402461649","5290.20427607333","5325.55057695263","5593.72468992327","5858.38098050227","6021.2216065834","6191.80955332386","6292.80258321885","6337.72236709315","6731.40556006924","7202.3100383993","7677.20309994558","8134.11371583046","7903.74113323438","7455.00738063742","7538.89498220101","7538.47354476428","7154.24821050323","7130.36654958648","7079.85565753801","7229.12021066727","7460.69661193459","7632.44279095691","7760.90556403676","7773.16183125799","8018.72100901051","7390.71471635729","7765.6049833663","8168.91618207968","8461.49270188363","8567.07842500423","8861.86956567291","8702.9848728584","8580.88729814666","8587.08855266964","8801.32190186818","8877.85129102564","9142.80477389632","9214.35353384224","9181.39996717864","8568.61814933121","8878.56137655041","9076.30145285741","9280.25863791442","9282.99193347296","9426.32458789743","9616.64555810607","9751.56908337178","9842.40071150603","9945.77684548009","9819.53291395011","8922.61247240763","9255.21382138263",
"Marshall Islands","MHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2500.05387557633","2507.05526720672","2767.08418522978","2741.77059320643","2451.72726628577","2910.6112894161","3035.50035975147","3129.16255329765","2959.76400615358","2946.51620311012","2879.76778298866","3032.837821372","3177.1875250863","3338.07503883379","3595.05688349784","3220.25612097461","3016.86916536182","2997.91286043371","2956.64445237812","2976.84123418844","3139.40401859524","3197.34570730217","3081.13719255588","3052.66172259344","3080.342762003","3041.57267103022","3124.08557256539","2924.76765302852","3013.13305483957","3208.02327850819","3179.1858325667","3095.9197348004","3207.81269211178","3163.43668572828","3199.88684631989","3226.24083987319","3312.17508139114","3409.49291241526","3612.60226905479","3508.79818900564","3396.74762655574",
"Middle income","MIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","905.73836736334","904.363845614439","916.785119164219","938.217554980981","989.771178174705","1024.63562317292","1049.25706097826","1057.69652055375","1093.07462297663","1155.58440218193","1224.05179885595","1272.35385767381","1320.68953677248","1383.33143367891","1432.71547907311","1464.11787333345","1522.84829220898","1562.29439924882","1589.45937774926","1630.28551805538","1676.68098768708","1677.52370582496","1690.418150966","1687.93632778583","1735.80278508882","1779.03984174333","1814.6707348174","1864.56535775619","1903.72108934566","1925.35127186827","1929.5220690718","1924.78661993702","1923.68817707327","1957.34201126346","1991.8973520644","2036.72504430296","2115.7322700493","2192.93676139936","2217.43990214111","2270.30682339137","2371.48255850471","2428.26853478428","2511.69376800786","2630.19940510697","2798.2221575501","2966.0938386274","3172.23931730116","3414.55554213074","3573.80544818614","3645.30776775799","3889.43775290111","4088.6596110574","4263.97535001105","4441.44484737631","4605.26384816923","4755.93561006956","4917.84429121274","5114.34248495092","5307.65976983699","5463.99393416459","5341.47942700686","5660.87682172518",
"North Macedonia","MKD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3653.77904314692","3433.32465942258","3215.41295707421","2982.19569148563","2933.18031688793","2898.222344257","2923.45660788258","2954.52250090996","3038.13846620844","3154.84776224615","3283.37786294181","3169.32371701905","3240.10918672657","3301.31213313842","3445.80688587016","3600.95228354912","3779.67502572519","4017.79210065609","4230.7330855348","4207.80489815142","4339.96438006305","4433.88746631908","4408.29643693647","4530.68210673617","4687.29638777264","4861.55397141497","4994.55895240773","5043.69224811274","5184.69447115249","5386.20032539651","5067.21360634667","5287.06837886027",
"Mali","MLI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","351.140152100751","359.459694987795","355.336885500902","371.588700562165","375.114224032941","390.387547555491","378.021094085956","365.686138101345","401.022640218101","447.751061067757","467.980208500508","453.110304935248","491.202881937652","461.091209111723","458.693258577457","415.997038634869","414.786585307795","405.550096932954","479.287353951695","484.705753863678","477.46599110259","505.890440747558","519.058373334061","496.90647783499","543.334139269638","513.083264845949","515.562441331614","520.851733343256","511.897582994749","533.982697880112","545.529031148079","571.756734789188","588.317896698145","571.657689431892","640.530720148166","640.79779339318","677.88657419242","666.955391075985","687.934851299631","696.675073310536","697.348629332027","706.710829569482","716.912788939413","731.533799366647","732.397367275176","705.139449427044","700.697599602132","728.878296059105","751.472889186889","772.131838823716","789.072630828653","802.033620932771","815.379101497317","781.731457429873","782.360579931258",
"Malta","MLT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3135.27155710562","3211.6803276961","3401.99843957142","3545.98104965377","3904.5057673287","4634.072695004","5395.13351900557","6028.90437860294","6632.40138233093","7254.28801951013","7684.68855353562","7881.02123807915","7889.99273559924","7731.92344363775","7803.15786018051","7865.49354458262","8035.68675557915","8308.58386909803","8934.03387058764","9571.14765900679","10074.2643900301","10419.915060919","10796.7461341621","11168.4172365217","11689.7136598279","12344.7715588185","12727.2426701278","13295.3116471943","13886.2307277665","14455.7006016678","17189.4893099022","16860.4481199959","17164.5221265623","17746.7060371756","17652.6398225425","18133.9715808333","18521.5561297871","19338.3447044487","19948.0828168895","19573.7711179956","20557.6463835752","20566.3364305547","21221.5116404443","22070.9672741161","23286.1231094786","24921.6036820869","25181.3653443136","27215.6034839179","27867.5391488301","28363.6102152105","25427.0817776539","27737.9402697126",
"Myanmar","MMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","145.038622277924","145.173819647165","154.556248499751","155.895639716612","155.688495684602","155.990850179978","144.201337896673","144.779969170797","151.907808153345","154.536975559131","157.828321921864","159.23840434305","156.709917071998","156.47257239978","160.168985633765","164.61371132938","170.632437333187","177.288483915457","183.534156316656","191.408682005592","200.622032395381","208.087166337004","213.917069613891","219.394663029165","223.464592595917","221.205379804871","211.760377977819","192.332760327754","181.179506285351","184.332188172675","183.816323378831","189.749706556104","202.158967911934","213.409698820877","226.082217044024","238.212496437305","249.362478068364","260.353611904039","278.941456231512","309.965722542399","344.880441479693","381.389356656284","426.9195970664","481.233845495789","542.219129220385","609.996016874932","681.817045453214","752.6491323366","825.694869299286","902.541852601492","962.995432623463","1017.01434281131","1088.0595193046","1167.63096899415","1196.74333308526","1313.40760348752","1380.15279898287","1459.64297672406","1548.45659841785","1586.90228794315","1292.09279345755",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1724.92812681139","1789.89974812201","1891.464878159","2034.27382871425","2212.06981398741","2344.61949452703","2467.66203119589","2731.52735888712","2813.3361102102","2916.06670209516","2921.26857677018","3288.05279055889","3214.45328283136","3005.37242227243","2843.42753060335","2597.2411714848","2521.6367838264","2761.17398134959","2819.03240015077","2727.44511913045","2733.81812475945","2597.18222659217","2564.73711026875","2495.91703103525","2474.43065041788","2673.55256565714","2585.23345918718","2656.61939897698","2649.65631190776","2644.92742426323","2667.85278135317","2785.13249143271","2838.8158541702","2974.71410085501","3054.64284004028","3181.88034693488","3211.21024528769","3253.08298729053","3269.41434012645","3463.3525646412","3557.89349970424","3676.34022787206","3833.6009864388","3907.17989744287","3940.07755478167","4074.48615752247","3959.52093591769","4029.94130676426","3974.41925224571","3971.91862993967","3931.55627842464","4073.62594200646","4127.53195953298","4126.42517190921","4113.88454723227","3907.65386794701","4002.89459945916",
"Montenegro","MNE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4488.79251659486","4723.1411649767","4290.89483384508","4431.59838848296","4462.34780507364","4529.12117825919","4623.0738928582","4819.14559618173","5013.19354613732","5435.88366763064","5798.06224980216","6205.81833214132","5833.65680393684","5982.19647463471","6168.84548867328","5995.77163480183","6202.50378943662","6307.01559868803","6517.18961381857","6707.84725932128","7023.43051268611","7381.80417286363","7684.18036247051","6515.53374505326","7339.08198972674",
